date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:04:01	11633/11633	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Sep%202017%2011:46:17%20GMT	http://themesground.com/bigshop/V2/assets/js/scripts.js	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/js/scripts.js	(from http://themesground.com/bigshop/V2/)
08:04:02	95786/95786	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Sep%202017%2011:46:17%20GMT	http://themesground.com/bigshop/V2/assets/js/jquery-1.11.1.min.js	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/js/jquery-1.11.1.min.js	(from http://themesground.com/bigshop/V2/)
08:04:02	23345/23345	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Sep%202017%2011:46:10%20GMT	http://themesground.com/bigshop/V2/assets/js/bootstrap-select.min.js	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/js/bootstrap-select.min.js	(from http://themesground.com/bigshop/V2/)
08:04:04	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee2140-4f6f-5586fc4f46bcf%22	http://themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regular.eot	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regular.eot	(from http://themesground.com/bigshop/V2/assets/css/bootstrap.min.css)
08:04:05	62927/62927	---M--	200	added ('OK')	image/svg+xml	etag:%222ee2141-f5cf-5586fc51a9536%22	http://themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regular.svg	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regular.svg	(from http://themesground.com/bigshop/V2/assets/css/bootstrap.min.css)
08:04:05	23320/23320	---M--	200	added ('OK')	font/woff	etag:%222ee2143-5b18-5586fc529d769%22	http://themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regular.woff	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regular.woff	(from http://themesground.com/bigshop/V2/assets/css/bootstrap.min.css)
08:04:05	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee2140-4f6f-5586fc4f46bcf%22	http://themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regular.eot?	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regulard41d.eot	(from http://themesground.com/bigshop/V2/assets/css/bootstrap.min.css)
08:04:06	535/535	---M--	200	added ('OK')	image/png	etag:%222ee2151-217-5586fc5da75aa%22	http://themesground.com/bigshop/V2/assets/images/header-bg.png	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/header-bg.png	(from http://themesground.com/bigshop/V2/assets/css/main.css)
08:04:06	9427/9427	---M--	200	added ('OK')	image/gif	etag:%222ee214a-24d3-5586fc5baef75%22	http://themesground.com/bigshop/V2/assets/images/ajax.gif	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/ajax.gif	(from http://themesground.com/bigshop/V2/assets/css/main.css)
08:04:06	165/165	---M--	200	added ('OK')	image/png	etag:%222ee2153-a5-5586fc5ddf42f%22	http://themesground.com/bigshop/V2/assets/images/line-bg.png	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/line-bg.png	(from http://themesground.com/bigshop/V2/assets/css/main.css)
08:04:07	41280/41280	---M--	200	added ('OK')	font/ttf	etag:%222ee2142-a140-5586fc529d769%22	http://themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regular.ttf	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/glyphicons-halflings-regular.ttf	(from http://themesground.com/bigshop/V2/assets/css/bootstrap.min.css)
08:04:07	3191/3191	---M--	200	added ('OK')	image/png	etag:%222ee2152-c77-5586fc5dd5bd8%22	http://themesground.com/bigshop/V2/assets/images/label.png	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/label.png	(from http://themesground.com/bigshop/V2/assets/css/main.css)
08:04:10	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee2145-8aba-5586fc540bab6%22	http://themesground.com/bigshop/V2/assets/fonts/Simple-Line-Icons.eot	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/Simple-Line-Icons.eot	(from http://themesground.com/bigshop/V2/assets/css/simple-line-icons.css)
08:04:13	179404/179404	---M--	200	added ('OK')	image/svg+xml	etag:%222ee2146-2bccc-5586fc5ab8e02%22	http://themesground.com/bigshop/V2/assets/fonts/Simple-Line-Icons.svg	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/Simple-Line-Icons.svg	(from http://themesground.com/bigshop/V2/assets/css/simple-line-icons.css)
08:04:15	272/272	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202019%2002:04:16%20GMT	http://themesground.com/bigshop/V2/assets/css/grabbing.png	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/css/grabbing.6f.delayed	(from http://themesground.com/bigshop/V2/assets/css/owl.carousel.css)
08:04:16	272/272	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202019%2002:04:18%20GMT	http://themesground.com/bigshop/V2/assets/css/images/star.gif	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/css/images/star.70.delayed	(from http://themesground.com/bigshop/V2/assets/css/rateit.css)
08:04:16	678/678	---M--	200	added ('OK')	image/png	etag:%222ee216f-2a6-5586fc67a1082%22	http://themesground.com/bigshop/V2/assets/css/images/star-small.png	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/css/images/star-small.png	(from http://themesground.com/bigshop/V2/assets/css/rateit.css)
08:04:17	43/43	---M--	200	added ('OK')	image/gif	etag:%222ee216b-2b-5586fc6772284%22	http://themesground.com/bigshop/V2/assets/css/images/delete.gif	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/css/images/delete.gif	(from http://themesground.com/bigshop/V2/assets/css/rateit.css)
08:04:17	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee2145-8aba-5586fc540bab6%22	http://themesground.com/bigshop/V2/assets/fonts/Simple-Line-Icons.eot?	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/Simple-Line-Iconsd41d.eot	(from http://themesground.com/bigshop/V2/assets/css/simple-line-icons.css)
08:04:17	35304/35304	---M--	200	added ('OK')	font/ttf	etag:%222ee2147-89e8-5586fc5af5aa7%22	http://themesground.com/bigshop/V2/assets/fonts/Simple-Line-Icons.ttf	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/Simple-Line-Icons.ttf	(from http://themesground.com/bigshop/V2/assets/css/simple-line-icons.css)
08:04:18	59324/59324	---M--	200	added ('OK')	font/woff	etag:%222ee2148-e7bc-5586fc5d1af9a%22	http://themesground.com/bigshop/V2/assets/fonts/Simple-Line-Icons.woff	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/Simple-Line-Icons.woff	(from http://themesground.com/bigshop/V2/assets/css/simple-line-icons.css)
08:04:29	76204/76204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee213a-129ac-5586fc3fcdda3%22	http://themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont.eot?v=4.6.2	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont9efe.eot	(from http://themesground.com/bigshop/V2/assets/css/font-awesome.css)
08:04:30	76204/76204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee213a-129ac-5586fc3fcdda3%22	http://themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont.eot?	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/fontawesome-webfontd41d.eot	(from http://themesground.com/bigshop/V2/assets/css/font-awesome.css)
08:04:30	71760/71760	---M--	200	added ('OK')	font/woff2	etag:%222ee213e-11850-5586fc4c2d0c1%22	http://themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont.woff2?v=4.6.2	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont9efe.woff2	(from http://themesground.com/bigshop/V2/assets/css/font-awesome.css)
08:04:33	90144/90144	---M--	200	added ('OK')	font/woff	etag:%222ee213d-16020-5586fc4957788%22	http://themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont.woff?v=4.6.2	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont9efe.woff	(from http://themesground.com/bigshop/V2/assets/css/font-awesome.css)
08:04:33	390452/390452	---M--	200	added ('OK')	image/svg+xml	etag:%222ee213b-5f534-5586fc4e5299c%22	http://themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont.svg?v=4.6.2	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont9efe.svg	(from http://themesground.com/bigshop/V2/assets/css/font-awesome.css)
08:04:35	3898/3898	---M--	200	added ('OK')	text/css	date:Tue,%2005%20Sep%202017%2011:45:30%20GMT	http://themesground.com/bigshop/V2/assets/css/lightbox.css	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/css/lightbox.css	(from http://themesground.com/bigshop/V2/detail.html)
08:04:36	272/272	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202019%2002:04:38%20GMT	http://themesground.com/bigshop/V2/switchstylesheet/switchstylesheet.js	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/switchstylesheet/switchstylesheet.7c.delayed	(from http://themesground.com/bigshop/V2/contact.html)
08:04:54	130304/130304	---M--	200	added ('OK')	image/jpeg	etag:%222ee2173-1fd00-5586fc6e4572f%22	http://themesground.com/bigshop/V2/assets/images/banners/cat-banner-1.jpg	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/banners/cat-banner-1.jpg	(from http://themesground.com/bigshop/V2/category.html)
08:04:54	152364/152364	---M--	200	added ('OK')	font/ttf	etag:%222ee213c-2532c-5586fc45fb5fe%22	http://themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont.ttf?v=4.6.2	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/fonts/fontawesome-webfont9efe.ttf	(from http://themesground.com/bigshop/V2/assets/css/font-awesome.css)
08:05:01	163792/163792	---M--	200	added ('OK')	image/jpeg	etag:%222ee21a6-27fd0-5586fcb050b30%22	http://themesground.com/bigshop/V2/assets/images/products/p19.jpg	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/products/p19.jpg	(from http://themesground.com/bigshop/V2/detail.html)
08:05:12	222365/222365	---M--	200	added ('OK')	image/jpeg	etag:%222ee2180-3649d-5586fc7ebac5e%22	http://themesground.com/bigshop/V2/assets/images/blog-post/blog_big_01.jpg	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/blog-post/blog_big_01.jpg	(from http://themesground.com/bigshop/V2/blog.html)
08:05:14	280/280	---M--	200	added ('OK')	image/png	etag:%222ee214e-118-5586fc5d5a34e%22	http://themesground.com/bigshop/V2/assets/images/close.png	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/close.png	(from http://themesground.com/bigshop/V2/assets/css/lightbox.css)
08:05:16	8476/8476	---M--	200	added ('OK')	image/gif	etag:%222ee2154-211c-5586fc5e4be72%22	http://themesground.com/bigshop/V2/assets/images/loading.gif	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/loading.gif	(from http://themesground.com/bigshop/V2/assets/css/lightbox.css)
08:05:16	96133/96133	---M--	200	added ('OK')	image/png	etag:%222f01764-17785-5586fcef06b07%22	http://themesground.com/bigshop/V2/assets/images/testimonials/member4.png	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/testimonials/member4.png	(from http://themesground.com/bigshop/V2/blog-details.html)
08:05:16	1360/1360	---M--	200	added ('OK')	image/png	etag:%222ee2157-550-5586fc5ec7ecb%22	http://themesground.com/bigshop/V2/assets/images/prev.png	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/prev.png	(from http://themesground.com/bigshop/V2/assets/css/lightbox.css)
08:05:17	1350/1350	---M--	200	added ('OK')	image/png	etag:%222ee2156-546-5586fc5e94a7e%22	http://themesground.com/bigshop/V2/assets/images/next.png	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/next.png	(from http://themesground.com/bigshop/V2/assets/css/lightbox.css)
08:05:19	178011/178011	---M--	200	added ('OK')	image/jpeg	etag:%222ee2181-2b75b-5586fc7e7c849%22	http://themesground.com/bigshop/V2/assets/images/blog-post/blog_big_02.jpg	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/blog-post/blog_big_02.jpg	(from http://themesground.com/bigshop/V2/blog.html)
08:05:19	189377/189377	---M--	200	added ('OK')	image/jpeg	etag:%222ee2182-2e3c1-5586fc85a34e0%22	http://themesground.com/bigshop/V2/assets/images/blog-post/blog_big_03.jpg	C:/Users/Suvro%20Datta/Desktop/bigshop/themesground.com/bigshop/V2/assets/images/blog-post/blog_big_03.jpg	(from http://themesground.com/bigshop/V2/blog.html)
